FECHA,DAILY_ENERGY_CONSUMPTION_KWH,HOUSEHOLD_TXT,INTERVENTION_BOOLEAN,HOUSEHOLD_SIZE_INT,HOUSEHOLD_INCOME_INT,MEAN_TEMPERATURE_C,MEAN_RELATIVE_HUMIDITY_PERC,MEAN_WIND_SPEED_MS,MAX_TEMPERATURE_C,MEAN_RELATIVE_HUMIDITY_PERC,MAX_WIND_SPEED_MS,MIN_TEMPERATURE_C,MIN_RELATIVE_HUMIDITY_PERC,MIN_WIND_SPEED_MS,PUBLIC_HOLIDAY_BOOLEAN,SCHOOL_HOLIDAY_BOOLEAN,HOUSEHOLD_NET_SOLAR_RADIATION_kWh,SIMULATED_ENERGY_CONSUMPTION_kWh,DAY_OF_THE_WEEK_INT,WEEKDAY_INT,ENTHALPY_GRADIENT_COOLING_DEHUM_kJperKg
2020-10-05,8.4887,H76X277,0,2,9000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,3453.085,134.97589061185278,4,1,37.17945577899742
2020-10-05,4.788300000000001,H75X277,1,3,9000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,3279.0549999999994,132.5189726586845,4,1,37.17945577899742
2020-10-05,2.0567,H55X278,1,3,9000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,3279.0549999999994,132.5189726586845,4,1,37.17945577899742
2020-10-05,12.734299999999998,H72X277,1,2,9000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,3279.0549999999994,132.5189726586845,4,1,37.17945577899742
2020-10-05,10.9305,H45X280,0,2,12000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,3279.0549999999994,132.5189726586845,4,1,37.17945577899742
2020-10-05,13.897200000000002,H77X280,0,3,12000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,3279.0549999999994,132.5189726586845,4,1,37.17945577899742
2020-10-05,23.282,H74X280,1,3,12000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,1867.59,139.25028349948707,4,1,37.17945577899742
2020-10-05,11.362900000000002,H79X277,0,3,12000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,480.55800000000005,158.57526474152658,4,1,37.17945577899742
2020-10-05,23.317,H87X278,0,3,12000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,471.42299999999983,160.7784034919444,4,1,37.17945577899742
2020-10-05,12.966299999999995,H28X279,1,3,9000,28.99999999999999,75.6083333333333,2.004166666666667,31.79999999999999,88.49999999999999,5.200000000000001,27.0,62.30000000000002,0.7,0,1,2108.863,146.24385185600383,4,1,37.17945577899742
